x,tb,bb,cb,sb,db,ub,g,u,d,s,c,b, t                   
    8.5378296491E-01,    0.0000000000E+00,    1.2923360599E-08,    2.2811119816E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.3670253267E-06,    2.1990799023E-03,    7.6657316785E-05,    0.0000000000E+00,    2.2811119816E-08,    1.2923360599E-08,   0.0000000000000000     
    8.5473357820E-01,    0.0000000000E+00,    1.2396448903E-08,    2.1866664271E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.0784935449E-06,    2.1440076498E-03,    7.4008454065E-05,    0.0000000000E+00,    2.1866664271E-08,    1.2396448903E-08,   0.0000000000000000     
    8.5568323646E-01,    0.0000000000E+00,    1.1891024865E-08,    2.0962385236E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.7991187106E-06,    2.0900362425E-03,    7.1443259145E-05,    0.0000000000E+00,    2.0962385236E-08,    1.1891024865E-08,   0.0000000000000000     
    8.5663194065E-01,    0.0000000000E+00,    1.1406281392E-08,    2.0096691048E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.5286372982E-06,    2.0371487415E-03,    6.8959388875E-05,    0.0000000000E+00,    2.0096691048E-08,    1.1406281392E-08,   0.0000000000000000     
    8.5757969173E-01,    0.0000000000E+00,    1.0941416018E-08,    1.9267999195E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.2667872702E-06,    1.9853282979E-03,    6.6554513309E-05,    0.0000000000E+00,    1.9267999195E-08,    1.0941416018E-08,   0.0000000000000000     
    8.5852649065E-01,    0.0000000000E+00,    1.0495630883E-08,    1.8474736273E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.0133080704E-06,    1.9345581528E-03,    6.4226315650E-05,    0.0000000000E+00,    1.8474736273E-08,    1.0495630883E-08,   0.0000000000000000     
    8.5947233837E-01,    0.0000000000E+00,    1.0057264629E-08,    1.7692741878E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.7651761456E-06,    1.8847566279E-03,    6.1949428662E-05,    0.0000000000E+00,    1.7692741878E-08,    1.0057264629E-08,   0.0000000000000000     
    8.6041723585E-01,    0.0000000000E+00,    9.6128435772E-09,    1.6894087116E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.5189072578E-06,    1.8358312664E-03,    5.9694642478E-05,    0.0000000000E+00,    1.6894087116E-08,    9.6128435772E-09,   0.0000000000000000     
    8.6136118405E-01,    0.0000000000E+00,    9.1856105645E-09,    1.6127180697E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.2803569072E-06,    1.7879092963E-03,    5.7510667883E-05,    0.0000000000E+00,    1.6127180697E-08,    9.1856105645E-09,   0.0000000000000000     
    8.6230418391E-01,    0.0000000000E+00,    8.7751247186E-09,    1.5391189579E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.0493565686E-06,    1.7409763403E-03,    5.5395959002E-05,    0.0000000000E+00,    1.5391189579E-08,    8.7751247186E-09,   0.0000000000000000     
    8.6324623639E-01,    0.0000000000E+00,    8.3809476357E-09,    1.4685285388E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.8257386479E-06,    1.6950180971E-03,    5.3348978501E-05,    0.0000000000E+00,    1.4685285388E-08,    8.3809476357E-09,   0.0000000000000000     
    8.6418734244E-01,    0.0000000000E+00,    8.0026433696E-09,    1.4008644405E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.6093364783E-06,    1.6500203407E-03,    5.1368197551E-05,    0.0000000000E+00,    1.4008644405E-08,    8.0026433696E-09,   0.0000000000000000     
    8.6512750301E-01,    0.0000000000E+00,    7.6397784218E-09,    1.3360447543E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.3999843166E-06,    1.6059689205E-03,    4.9452095795E-05,    0.0000000000E+00,    1.3360447543E-08,    7.6397784218E-09,   0.0000000000000000     
    8.6606671905E-01,    0.0000000000E+00,    7.2919217314E-09,    1.2739880326E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.1975173392E-06,    1.5628497604E-03,    4.7599161311E-05,    0.0000000000E+00,    1.2739880326E-08,    7.2919217314E-09,   0.0000000000000000     
    8.6700499151E-01,    0.0000000000E+00,    6.9586446654E-09,    1.2146132877E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.0017716385E-06,    1.5206488593E-03,    4.5807890580E-05,    0.0000000000E+00,    1.2146132877E-08,    6.9586446654E-09,   0.0000000000000000     
    8.6794232135E-01,    0.0000000000E+00,    6.6395210086E-09,    1.1578399892E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.8125842194E-06,    1.4793522900E-03,    4.4076788453E-05,    0.0000000000E+00,    1.1578399892E-08,    6.6395210086E-09,   0.0000000000000000     
    8.6887870949E-01,    0.0000000000E+00,    6.3341269535E-09,    1.1035880627E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.6297929951E-06,    1.4389461995E-03,    4.2404368113E-05,    0.0000000000E+00,    1.1035880627E-08,    6.3341269535E-09,   0.0000000000000000     
    8.6981415690E-01,    0.0000000000E+00,    6.0420410908E-09,    1.0517778875E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.4532367837E-06,    1.3994168084E-03,    4.0789151044E-05,    0.0000000000E+00,    1.0517778875E-08,    6.0420410908E-09,   0.0000000000000000     
    8.7074866451E-01,    0.0000000000E+00,    5.7628443993E-09,    1.0023302949E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.2827553046E-06,    1.3607504107E-03,    3.9229666994E-05,    0.0000000000E+00,    1.0023302949E-08,    5.7628443993E-09,   0.0000000000000000     
    8.7168223328E-01,    0.0000000000E+00,    5.4961202362E-09,    9.5516656637E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.1181891745E-06,    1.3229333735E-03,    3.7724453947E-05,    0.0000000000E+00,    9.5516656637E-09,    5.4961202362E-09,   0.0000000000000000     
    8.7261486414E-01,    0.0000000000E+00,    5.2414543274E-09,    9.1020843177E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.9593799040E-06,    1.2859521366E-03,    3.6272058083E-05,    0.0000000000E+00,    9.1020843177E-09,    5.2414543274E-09,   0.0000000000000000     
    8.7354655803E-01,    0.0000000000E+00,    4.9984347576E-09,    8.6737806735E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.8061698939E-06,    1.2497932124E-03,    3.4871033748E-05,    0.0000000000E+00,    8.6737806735E-09,    4.9984347576E-09,   0.0000000000000000     
    8.7447731590E-01,    0.0000000000E+00,    4.7666519608E-09,    8.2659809399E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.6584024313E-06,    1.2144431855E-03,    3.3519943420E-05,    0.0000000000E+00,    8.2659809399E-09,    4.7666519608E-09,   0.0000000000000000     
    8.7540713869E-01,    0.0000000000E+00,    4.5456987106E-09,    7.8779157536E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.5159216864E-06,    1.1798887123E-03,    3.2217357675E-05,    0.0000000000E+00,    7.8779157536E-09,    4.5456987106E-09,   0.0000000000000000     
    8.7633602734E-01,    0.0000000000E+00,    4.3351701104E-09,    7.5088201613E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.3785727086E-06,    1.1461165211E-03,    3.0961855155E-05,    0.0000000000E+00,    7.5088201613E-09,    4.3351701104E-09,   0.0000000000000000     
    8.7726398278E-01,    0.0000000000E+00,    4.1346635840E-09,    7.1579336010E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.2462014230E-06,    1.1131134112E-03,    2.9752022534E-05,    0.0000000000E+00,    7.1579336010E-09,    4.1346635840E-09,   0.0000000000000000     
    8.7819100595E-01,    0.0000000000E+00,    3.9437788660E-09,    6.8244998846E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.1186546267E-06,    1.0808662533E-03,    2.8586454486E-05,    0.0000000000E+00,    6.8244998846E-09,    3.9437788660E-09,   0.0000000000000000     
    8.7911709780E-01,    0.0000000000E+00,    3.7621179924E-09,    6.5077671791E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.9957799855E-06,    1.0493619884E-03,    2.7463753651E-05,    0.0000000000E+00,    6.5077671791E-09,    3.7621179924E-09,   0.0000000000000000     
    8.8004225925E-01,    0.0000000000E+00,    3.5892852908E-09,    6.2069879891E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.8774260298E-06,    1.0185876286E-03,    2.6382530604E-05,    0.0000000000E+00,    6.2069879891E-09,    3.5892852908E-09,   0.0000000000000000     
    8.8096649124E-01,    0.0000000000E+00,    3.4248873711E-09,    5.9214191390E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.7634421517E-06,    9.8853025558E-04,    2.5341403819E-05,    0.0000000000E+00,    5.9214191390E-09,    3.4248873711E-09,   0.0000000000000000     
    8.8188979470E-01,    0.0000000000E+00,    3.2685331165E-09,    5.6503217547E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.6536786010E-06,    9.5917702137E-04,    2.4338999641E-05,    0.0000000000E+00,    5.6503217547E-09,    3.2685331165E-09,   0.0000000000000000     
    8.8281217057E-01,    0.0000000000E+00,    3.1127657366E-09,    5.3790609166E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.5458776789E-06,    9.3044439288E-04,    2.3354891676E-05,    0.0000000000E+00,    5.3790609166E-09,    3.1127657366E-09,   0.0000000000000000     
    8.8373361978E-01,    0.0000000000E+00,    2.9514968758E-09,    5.0956928030E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.4381901534E-06,    9.0226258276E-04,    2.2372345600E-05,    0.0000000000E+00,    5.0956928030E-09,    2.9514968758E-09,   0.0000000000000000     
    8.8465414326E-01,    0.0000000000E+00,    2.7973787639E-09,    4.8251300550E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.3343584470E-06,    8.7474945546E-04,    2.1425167799E-05,    0.0000000000E+00,    4.8251300550E-09,    2.7973787639E-09,   0.0000000000000000     
    8.8557374194E-01,    0.0000000000E+00,    2.6502137778E-09,    4.5670136716E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.2342912524E-06,    8.4789428660E-04,    2.0512513314E-05,    0.0000000000E+00,    4.5670136716E-09,    2.6502137778E-09,   0.0000000000000000     
    8.8649241675E-01,    0.0000000000E+00,    2.5098054064E-09,    4.3209866742E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.1378977699E-06,    8.2168640918E-04,    1.9633541888E-05,    0.0000000000E+00,    4.3209866742E-09,    2.5098054064E-09,   0.0000000000000000     
    8.8741016861E-01,    0.0000000000E+00,    2.3759582462E-09,    4.0866940981E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.0450877061E-06,    7.9611521332E-04,    1.8787417949E-05,    0.0000000000E+00,    4.0866940981E-09,    2.3759582462E-09,   0.0000000000000000     
    8.8832699846E-01,    0.0000000000E+00,    2.2484779969E-09,    3.8637829843E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.9557712710E-06,    7.7117014604E-04,    1.7973310590E-05,    0.0000000000E+00,    3.8637829843E-09,    2.2484779969E-09,   0.0000000000000000     
    8.8924290722E-01,    0.0000000000E+00,    2.1271714565E-09,    3.6519023715E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.8698591766E-06,    7.4684071103E-04,    1.7190393552E-05,    0.0000000000E+00,    3.6519023715E-09,    2.1271714565E-09,   0.0000000000000000     
    8.9015789582E-01,    0.0000000000E+00,    2.0118465171E-09,    3.4507032876E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.7872626345E-06,    7.2311646841E-04,    1.6437845201E-05,    0.0000000000E+00,    3.4507032876E-09,    2.0118465171E-09,   0.0000000000000000     
    8.9107196517E-01,    0.0000000000E+00,    1.9023121605E-09,    3.2598387419E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.7078933537E-06,    6.9998703451E-04,    1.5714848513E-05,    0.0000000000E+00,    3.2598387419E-09,    1.9023121605E-09,   0.0000000000000000     
    8.9198511621E-01,    0.0000000000E+00,    1.7983784534E-09,    3.0789637164E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.6316635393E-06,    6.7744208167E-04,    1.5020591054E-05,    0.0000000000E+00,    3.0789637164E-09,    1.7983784534E-09,   0.0000000000000000     
    8.9289734986E-01,    0.0000000000E+00,    1.6998565430E-09,    2.9077351583E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.5584858894E-06,    6.5547133797E-04,    1.4354264959E-05,    0.0000000000E+00,    2.9077351583E-09,    1.6998565430E-09,   0.0000000000000000     
    8.9380866703E-01,    0.0000000000E+00,    1.6065586531E-09,    2.7458119717E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.4882735942E-06,    6.3406458704E-04,    1.3715066917E-05,    0.0000000000E+00,    2.7458119717E-09,    1.6065586531E-09,   0.0000000000000000     
    8.9471906865E-01,    0.0000000000E+00,    1.5182980788E-09,    2.5928550095E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.4209403331E-06,    6.1321166779E-04,    1.3102198149E-05,    0.0000000000E+00,    2.5928550095E-09,    1.5182980788E-09,   0.0000000000000000     
    8.9562855564E-01,    0.0000000000E+00,    1.4348891827E-09,    2.4485270653E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.3564002731E-06,    5.9290247426E-04,    1.2514864391E-05,    0.0000000000E+00,    2.4485270653E-09,    1.4348891827E-09,   0.0000000000000000     
    8.9653712892E-01,    0.0000000000E+00,    1.3561473906E-09,    2.3124928656E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.2945680668E-06,    5.7312695533E-04,    1.1952275878E-05,    0.0000000000E+00,    2.3124928656E-09,    1.3561473906E-09,   0.0000000000000000     
    8.9744478940E-01,    0.0000000000E+00,    1.2818891865E-09,    2.1844190618E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.2353588503E-06,    5.5387511452E-04,    1.1413647320E-05,    0.0000000000E+00,    2.1844190618E-09,    1.2818891865E-09,   0.0000000000000000     
    8.9835153801E-01,    0.0000000000E+00,    1.2119321088E-09,    2.0639742224E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.1786882414E-06,    5.3513700980E-04,    1.0898197887E-05,    0.0000000000E+00,    2.0639742224E-09,    1.2119321088E-09,   0.0000000000000000     
    8.9925737565E-01,    0.0000000000E+00,    1.1460947458E-09,    1.9508288245E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.1244723374E-06,    5.1690275331E-04,    1.0405151192E-05,    0.0000000000E+00,    1.9508288245E-09,    1.1460947458E-09,   0.0000000000000000     
    9.0016230325E-01,    0.0000000000E+00,    1.0841967314E-09,    1.8446552469E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.0726277131E-06,    4.9916251118E-04,    9.9337352703E-06,    0.0000000000E+00,    1.8446552469E-09,    1.0841967314E-09,   0.0000000000000000     
    9.0106632172E-01,    0.0000000000E+00,    1.0260587406E-09,    1.7451277613E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.0230714192E-06,    4.8190650333E-04,    9.4831825608E-06,    0.0000000000E+00,    1.7451277613E-09,    1.0260587406E-09,   0.0000000000000000     
    9.0196943196E-01,    0.0000000000E+00,    9.7150248531E-10,    1.6519225251E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    9.7572097996E-07,    4.6512500319E-04,    9.0527298907E-06,    0.0000000000E+00,    1.6519225251E-09,    9.7150248531E-10,   0.0000000000000000     
    9.0287163490E-01,    0.0000000000E+00,    9.2035071031E-10,    1.5647175735E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    9.3049439143E-07,    4.4880833754E-04,    8.6416184554E-06,    0.0000000000E+00,    1.5647175735E-09,    9.2035071031E-10,   0.0000000000000000     
    9.0377293145E-01,    0.0000000000E+00,    8.7242718862E-10,    1.4831928116E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.8731011950E-07,    4.3294688627E-04,    8.2490938011E-06,    0.0000000000E+00,    1.4831928116E-09,    8.7242718862E-10,   0.0000000000000000     
    9.0467332251E-01,    0.0000000000E+00,    8.2755671741E-10,    1.4070300065E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.4608709791E-07,    4.1753108217E-04,    7.8744058070E-06,    0.0000000000E+00,    1.4070300065E-09,    8.2755671741E-10,   0.0000000000000000     
    9.0557280900E-01,    0.0000000000E+00,    7.8556511379E-10,    1.3359127801E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.0674472639E-07,    4.0255141070E-04,    7.5168086671E-06,    0.0000000000E+00,    1.3359127801E-09,    7.8556511379E-10,   0.0000000000000000     
    9.0647139182E-01,    0.0000000000E+00,    7.3912407587E-10,    1.2561910953E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.6660422774E-07,    3.8787174027E-04,    7.1510546923E-06,    0.0000000000E+00,    1.2561910953E-09,    7.3912407587E-10,   0.0000000000000000     
    9.0736907189E-01,    0.0000000000E+00,    6.9182153616E-10,    1.1745601894E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.2695153725E-07,    3.7354922705E-04,    6.7892848738E-06,    0.0000000000E+00,    1.1745601894E-09,    6.9182153616E-10,   0.0000000000000000     
    9.0826585010E-01,    0.0000000000E+00,    6.4704628647E-10,    1.0973441019E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.8900035959E-07,    3.5963753599E-04,    6.4429589618E-06,    0.0000000000E+00,    1.0973441019E-09,    6.4704628647E-10,   0.0000000000000000     
    9.0916172737E-01,    0.0000000000E+00,    6.0472091958E-10,    1.0244066384E-09,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.5270562030E-07,    3.4612900294E-04,    6.1116658592E-06,    0.0000000000E+00,    1.0244066384E-09,    6.0472091958E-10,   0.0000000000000000     
    9.1005670460E-01,    0.0000000000E+00,    5.6476846683E-10,    9.5561237668E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.1802249782E-07,    3.3301600543E-04,    5.7949967761E-06,    0.0000000000E+00,    9.5561237668E-10,    5.6476846683E-10,   0.0000000000000000     
    9.1095078269E-01,    0.0000000000E+00,    5.2711239630E-10,    8.9082666311E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.8490642244E-07,    3.2029096252E-04,    5.4925452205E-06,    0.0000000000E+00,    8.9082666311E-10,    5.2711239630E-10,   0.0000000000000000     
    9.1184396255E-01,    0.0000000000E+00,    4.9167661103E-10,    8.2991560974E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.5331307529E-07,    3.0794633464E-04,    5.2039069891E-06,    0.0000000000E+00,    8.2991560974E-10,    4.9167661103E-10,   0.0000000000000000     
    9.1273624509E-01,    0.0000000000E+00,    4.5838544725E-10,    7.7274609112E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.2319838731E-07,    2.9597462342E-04,    4.9286801573E-06,    0.0000000000E+00,    7.7274609112E-10,    4.5838544725E-10,   0.0000000000000000     
    9.1362763119E-01,    0.0000000000E+00,    4.2716367257E-10,    7.1918574112E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.9451853822E-07,    2.8436837151E-04,    4.6664650707E-06,    0.0000000000E+00,    7.1918574112E-10,    4.2716367257E-10,   0.0000000000000000     
    9.1451812177E-01,    0.0000000000E+00,    3.9793648421E-10,    6.6910294988E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.6722995547E-07,    2.7312016242E-04,    4.4168643351E-06,    0.0000000000E+00,    6.6910294988E-10,    3.9793648421E-10,   0.0000000000000000     
    9.1540771771E-01,    0.0000000000E+00,    3.7062950728E-10,    6.2236686063E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.4128931329E-07,    2.6222262035E-04,    4.1794828077E-06,    0.0000000000E+00,    6.2236686063E-10,    3.7062950728E-10,   0.0000000000000000     
    9.1629641993E-01,    0.0000000000E+00,    3.4516879294E-10,    5.7884736665E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.1665353163E-07,    2.5166841006E-04,    3.9539275876E-06,    0.0000000000E+00,    5.7884736665E-10,    3.4516879294E-10,   0.0000000000000000     
    9.1718422932E-01,    0.0000000000E+00,    3.2148081672E-10,    5.3841510813E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.9327977517E-07,    2.4145023664E-04,    3.7398080066E-06,    0.0000000000E+00,    5.3841510813E-10,    3.2148081672E-10,   0.0000000000000000     
    9.1807114677E-01,    0.0000000000E+00,    2.9949247673E-10,    5.0094146912E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.7112545231E-07,    2.3156084539E-04,    3.5367356204E-06,    0.0000000000E+00,    5.0094146912E-10,    2.9949247673E-10,   0.0000000000000000     
    9.1895717319E-01,    0.0000000000E+00,    2.7913109194E-10,    4.6629857448E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.5014821417E-07,    2.2199302168E-04,    3.3443241988E-06,    0.0000000000E+00,    4.6629857448E-10,    2.7913109194E-10,   0.0000000000000000     
    9.1984230946E-01,    0.0000000000E+00,    2.6032440042E-10,    4.3435928678E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.3030595358E-07,    2.1273959071E-04,    3.1621897174E-06,    0.0000000000E+00,    4.3435928678E-10,    2.6032440042E-10,   0.0000000000000000     
    9.2072655649E-01,    0.0000000000E+00,    2.4300055764E-10,    4.0499720331E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.1155680411E-07,    2.0379341742E-04,    2.9899503477E-06,    0.0000000000E+00,    4.0499720331E-10,    2.4300055764E-10,   0.0000000000000000     
    9.2160991515E-01,    0.0000000000E+00,    2.2708813473E-10,    3.7808665300E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.9385913908E-07,    1.9514740631E-04,    2.8272264489E-06,    0.0000000000E+00,    3.7808665300E-10,    2.2708813473E-10,   0.0000000000000000     
    9.2249238636E-01,    0.0000000000E+00,    2.1251611675E-10,    3.5350269342E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.7717157054E-07,    1.8679450126E-04,    2.6736405580E-06,    0.0000000000E+00,    3.5350269342E-10,    2.1251611675E-10,   0.0000000000000000     
    9.2337397099E-01,    0.0000000000E+00,    1.9921390103E-10,    3.3112110776E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.6145294832E-07,    1.7872768536E-04,    2.5288173818E-06,    0.0000000000E+00,    3.3112110776E-10,    1.9921390103E-10,   0.0000000000000000     
    9.2425466995E-01,    0.0000000000E+00,    1.8711129540E-10,    3.1081840186E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.4666235902E-07,    1.7093998081E-04,    2.3923837870E-06,    0.0000000000E+00,    3.1081840186E-10,    1.8711129540E-10,   0.0000000000000000     
    9.2513448411E-01,    0.0000000000E+00,    1.7613851653E-10,    2.9247180117E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.3275912508E-07,    1.6342444870E-04,    2.2639687921E-06,    0.0000000000E+00,    2.9247180117E-10,    1.7613851653E-10,   0.0000000000000000     
    9.2601341437E-01,    0.0000000000E+00,    1.6622618826E-10,    2.7595924781E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.1970280377E-07,    1.5617418886E-04,    2.1432035581E-06,    0.0000000000E+00,    2.7595924781E-10,    1.6622618826E-10,   0.0000000000000000     
    9.2689146162E-01,    0.0000000000E+00,    1.5730533984E-10,    2.6115939758E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.0745318621E-07,    1.4918233975E-04,    2.0297213796E-06,    0.0000000000E+00,    2.6115939758E-10,    1.5730533984E-10,   0.0000000000000000     
    9.2776862674E-01,    0.0000000000E+00,    1.4930740433E-10,    2.4795161701E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.9597029646E-07,    1.4244207823E-04,    1.9231576762E-06,    0.0000000000E+00,    2.4795161701E-10,    1.4930740433E-10,   0.0000000000000000     
    9.2864491062E-01,    0.0000000000E+00,    1.4216421688E-10,    2.3621598044E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.8521439049E-07,    1.3594661947E-04,    1.8231499837E-06,    0.0000000000E+00,    2.3621598044E-10,    1.4216421688E-10,   0.0000000000000000     
    9.2952031414E-01,    0.0000000000E+00,    1.3459001360E-10,    2.2366409625E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.7457893629E-07,    1.2964553361E-04,    1.7240347099E-06,    0.0000000000E+00,    2.2366409625E-10,    1.3459001360E-10,   0.0000000000000000     
    9.3039483819E-01,    0.0000000000E+00,    1.2387690258E-10,    2.0547485535E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.6279539865E-07,    1.2343741030E-04,    1.6139566030E-06,    0.0000000000E+00,    2.0547485535E-10,    1.2387690258E-10,   0.0000000000000000     
    9.3126848366E-01,    0.0000000000E+00,    1.1387298150E-10,    1.8850289336E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.5164731629E-07,    1.1745599113E-04,    1.5096059040E-06,    0.0000000000E+00,    1.8850289336E-10,    1.1387298150E-10,   0.0000000000000000     
    9.3214125142E-01,    0.0000000000E+00,    1.0455370105E-10,    1.7270592780E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.4111542684E-07,    1.1169615000E-04,    1.4108114998E-06,    0.0000000000E+00,    1.7270592780E-10,    1.0455370105E-10,   0.0000000000000000     
    9.3301314236E-01,    0.0000000000E+00,    9.5894652008E-11,    1.5804191754E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.3118057701E-07,    1.0615278918E-04,    1.3174032451E-06,    0.0000000000E+00,    1.5804191754E-10,    9.5894652008E-11,   0.0000000000000000     
    9.3388415736E-01,    0.0000000000E+00,    8.7871564656E-11,    1.4446906172E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.2182372212E-07,    1.0082083925E-04,    1.2292119587E-06,    0.0000000000E+00,    1.4446906172E-10,    8.7871564656E-11,   0.0000000000000000     
    9.3475429729E-01,    0.0000000000E+00,    8.0460308208E-11,    1.3194579887E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.1302592564E-07,    9.5695258963E-05,    1.1460694192E-06,    0.0000000000E+00,    1.3194579887E-10,    8.0460308208E-11,   0.0000000000000000     
