x,tb,bb,cb,sb,db,ub,g,u,d,s,c,b, t                   
    7.3063063063E-01,    0.0000000000E+00,    0.0000000000E+00,    2.0155200859E-06,    4.5422128386E-05,    1.1050529864E-04,    1.1050529861E-04,    1.1946358848E-03,    8.3545548692E-02,    9.3982574364E-03,    4.5422128386E-05,    2.0155200859E-06,    0.0000000000E+00,   0.0000000000000000     
    7.3378378378E-01,    0.0000000000E+00,    0.0000000000E+00,    1.8440395396E-06,    3.9714529757E-05,    9.6490865709E-05,    9.6490865671E-05,    1.1113424564E-03,    8.0380317459E-02,    8.8641134254E-03,    3.9714529757E-05,    1.8440395396E-06,    0.0000000000E+00,   0.0000000000000000     
    7.3693693694E-01,    0.0000000000E+00,    0.0000000000E+00,    1.6863583593E-06,    3.4393966699E-05,    8.3428269094E-05,    8.3428269059E-05,    1.0333645734E-03,    7.7299241310E-02,    8.3542651455E-03,    3.4393966699E-05,    1.6863583593E-06,    0.0000000000E+00,   0.0000000000000000     
    7.4009009009E-01,    0.0000000000E+00,    0.0000000000E+00,    1.5414965723E-06,    2.9444649725E-05,    7.1280710350E-05,    7.1280710326E-05,    9.6040390374E-04,    7.4301057201E-02,    7.8679070338E-03,    2.9444649725E-05,    1.5414965723E-06,    0.0000000000E+00,   0.0000000000000000     
    7.4324324324E-01,    0.0000000000E+00,    0.0000000000E+00,    1.4084742060E-06,    2.4850789350E-05,    6.0011391033E-05,    6.0011391029E-05,    8.9216211529E-04,    7.1384502090E-02,    7.4042335274E-03,    2.4850789350E-05,    1.4084742060E-06,    0.0000000000E+00,   0.0000000000000000     
    7.4639639640E-01,    0.0000000000E+00,    0.0000000000E+00,    1.2836178466E-06,    2.0368689683E-05,    4.9044080587E-05,    4.9044080660E-05,    8.2767767913E-04,    6.8548089437E-02,    6.9616352635E-03,    2.0368689683E-05,    1.2836178466E-06,    0.0000000000E+00,   0.0000000000000000     
    7.4954954955E-01,    0.0000000000E+00,    0.0000000000E+00,    1.1685060099E-06,    1.6199048569E-05,    3.8854384854E-05,    3.8854385018E-05,    7.6728223106E-04,    6.5790768501E-02,    6.5400702053E-03,    1.6199048569E-05,    1.1685060099E-06,    0.0000000000E+00,   0.0000000000000000     
    7.5270270270E-01,    0.0000000000E+00,    0.0000000000E+00,    1.0629621335E-06,    1.2394057334E-05,    2.9566409307E-05,    2.9566409566E-05,    7.1087525994E-04,    6.3111342904E-02,    6.1389725506E-03,    1.2394057334E-05,    1.0629621335E-06,    0.0000000000E+00,   0.0000000000000000     
    7.5585585586E-01,    0.0000000000E+00,    0.0000000000E+00,    9.6636731209E-07,    8.9684783224E-06,    2.1215668694E-05,    2.1215669045E-05,    6.5824733808E-04,    6.0508579565E-02,    5.7576444891E-03,    8.9684783224E-06,    9.6636731209E-07,    0.0000000000E+00,   0.0000000000000000     
    7.5900900901E-01,    0.0000000000E+00,    0.0000000000E+00,    8.7810264040E-07,    5.9370738801E-06,    1.3837677758E-05,    1.3837678195E-05,    6.0918903776E-04,    5.7981245403E-02,    5.3953882109E-03,    5.9370738801E-06,    8.7810264040E-07,    0.0000000000E+00,   0.0000000000000000     
    7.6216216216E-01,    0.0000000000E+00,    0.0000000000E+00,    7.9754921320E-07,    3.3146063517E-06,    7.4679512460E-06,    7.4679517578E-06,    5.6349093129E-04,    5.5528107336E-02,    5.0515059059E-03,    3.3146063517E-06,    7.9754921320E-07,    0.0000000000E+00,   0.0000000000000000     
    7.6531531532E-01,    0.0000000000E+00,    0.0000000000E+00,    7.2408812520E-07,    1.1158380821E-06,    2.1420039019E-06,    2.1420044728E-06,    5.2094359096E-04,    5.3147932283E-02,    4.7252997640E-03,    1.1158380821E-06,    7.2408812520E-07,    0.0000000000E+00,   0.0000000000000000     
    7.6846846847E-01,    0.0000000000E+00,    0.0000000000E+00,    6.5586212787E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.8099851595E-04,    5.0838769146E-02,    4.4149578316E-03,    0.0000000000E+00,    6.5586212787E-07,    0.0000000000E+00,   0.0000000000000000     
    7.7162162162E-01,    0.0000000000E+00,    0.0000000000E+00,    5.9274967510E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.4358246142E-04,    4.8599673222E-02,    4.1202297752E-03,    0.0000000000E+00,    5.9274967510E-07,    0.0000000000E+00,   0.0000000000000000     
    7.7477477477E-01,    0.0000000000E+00,    0.0000000000E+00,    5.3525236990E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.0879280814E-04,    4.6430061125E-02,    3.8414259114E-03,    0.0000000000E+00,    5.3525236990E-07,    0.0000000000E+00,   0.0000000000000000     
    7.7792792793E-01,    0.0000000000E+00,    0.0000000000E+00,    4.8299188368E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.7648600116E-04,    4.4328839263E-02,    3.5780648781E-03,    0.0000000000E+00,    4.8299188368E-07,    0.0000000000E+00,   0.0000000000000000     
    7.8108108108E-01,    0.0000000000E+00,    0.0000000000E+00,    4.3558988785E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.4651848555E-04,    4.2294914047E-02,    3.3296653132E-03,    0.0000000000E+00,    4.3558988785E-07,    0.0000000000E+00,   0.0000000000000000     
    7.8423423423E-01,    0.0000000000E+00,    0.0000000000E+00,    3.9266805383E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.1874670634E-04,    4.0327191887E-02,    3.0957458547E-03,    0.0000000000E+00,    3.9266805383E-07,    0.0000000000E+00,   0.0000000000000000     
    7.8738738739E-01,    0.0000000000E+00,    0.0000000000E+00,    3.5384805304E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.9302710859E-04,    3.8424579192E-02,    2.8758251405E-03,    0.0000000000E+00,    3.5384805304E-07,    0.0000000000E+00,   0.0000000000000000     
    7.9054054054E-01,    0.0000000000E+00,    0.0000000000E+00,    3.1835238639E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.6909385061E-04,    3.6586744982E-02,    2.6700009838E-03,    0.0000000000E+00,    3.1835238639E-07,    0.0000000000E+00,   0.0000000000000000     
    7.9369369369E-01,    0.0000000000E+00,    0.0000000000E+00,    2.8526073188E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.4663733661E-04,    3.4813631137E-02,    2.4785784266E-03,    0.0000000000E+00,    2.8526073188E-07,    0.0000000000E+00,   0.0000000000000000     
    7.9684684685E-01,    0.0000000000E+00,    0.0000000000E+00,    2.5533430566E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.2586311361E-04,    3.3101966985E-02,    2.2994226872E-03,    0.0000000000E+00,    2.5533430566E-07,    0.0000000000E+00,   0.0000000000000000     
    8.0000000000E-01,    0.0000000000E+00,    0.0000000000E+00,    2.2835075642E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.0667541064E-04,    3.1450360942E-02,    2.1318260890E-03,    0.0000000000E+00,    2.2835075642E-07,    0.0000000000E+00,   0.0000000000000000     
    8.0100464614E-01,    0.0000000000E+00,    0.0000000000E+00,    2.2033545629E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.0087962048E-04,    3.0936522518E-02,    2.0807403655E-03,    0.0000000000E+00,    2.2033545629E-07,    0.0000000000E+00,   0.0000000000000000     
    8.0200828296E-01,    0.0000000000E+00,    0.0000000000E+00,    2.1259679190E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.9523766850E-04,    3.0429102034E-02,    2.0307830593E-03,    0.0000000000E+00,    2.1259679190E-07,    0.0000000000E+00,   0.0000000000000000     
    8.0301091148E-01,    0.0000000000E+00,    0.0000000000E+00,    2.0512678647E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.8974601919E-04,    2.9928036382E-02,    1.9819280873E-03,    0.0000000000E+00,    2.0512678647E-07,    0.0000000000E+00,   0.0000000000000000     
    8.0401253272E-01,    0.0000000000E+00,    0.0000000000E+00,    1.9791750829E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.8440115665E-04,    2.9433262767E-02,    1.9341495114E-03,    0.0000000000E+00,    1.9791750829E-07,    0.0000000000E+00,   0.0000000000000000     
    8.0501314768E-01,    0.0000000000E+00,    0.0000000000E+00,    1.9096107046E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.7919958454E-04,    2.8944718704E-02,    1.8874215375E-03,    0.0000000000E+00,    1.9096107046E-07,    0.0000000000E+00,   0.0000000000000000     
    8.0601275738E-01,    0.0000000000E+00,    0.0000000000E+00,    1.8424963077E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.7413782597E-04,    2.8462342020E-02,    1.8417185157E-03,    0.0000000000E+00,    1.8424963077E-07,    0.0000000000E+00,   0.0000000000000000     
    8.0701136282E-01,    0.0000000000E+00,    0.0000000000E+00,    1.7777539148E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.6921242344E-04,    2.7986070846E-02,    1.7970149388E-03,    0.0000000000E+00,    1.7777539148E-07,    0.0000000000E+00,   0.0000000000000000     
    8.0800896502E-01,    0.0000000000E+00,    0.0000000000E+00,    1.7153059914E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.6441993878E-04,    2.7515843626E-02,    1.7532854425E-03,    0.0000000000E+00,    1.7153059914E-07,    0.0000000000E+00,   0.0000000000000000     
    8.0900556498E-01,    0.0000000000E+00,    0.0000000000E+00,    1.6550754444E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.5975695302E-04,    2.7051599104E-02,    1.7105048043E-03,    0.0000000000E+00,    1.6550754444E-07,    0.0000000000E+00,   0.0000000000000000     
    8.1000116371E-01,    0.0000000000E+00,    0.0000000000E+00,    1.5969856198E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.5522006636E-04,    2.6593276335E-02,    1.6686479431E-03,    0.0000000000E+00,    1.5969856198E-07,    0.0000000000E+00,   0.0000000000000000     
    8.1099576222E-01,    0.0000000000E+00,    0.0000000000E+00,    1.5409603012E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.5080589807E-04,    2.6140814672E-02,    1.6276899189E-03,    0.0000000000E+00,    1.5409603012E-07,    0.0000000000E+00,   0.0000000000000000     
    8.1198936150E-01,    0.0000000000E+00,    0.0000000000E+00,    1.4869237080E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.4651108641E-04,    2.5694153774E-02,    1.5876059315E-03,    0.0000000000E+00,    1.4869237080E-07,    0.0000000000E+00,   0.0000000000000000     
    8.1298196258E-01,    0.0000000000E+00,    0.0000000000E+00,    1.4342680483E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.4231385517E-04,    2.5253041444E-02,    1.5481449984E-03,    0.0000000000E+00,    1.4342680483E-07,    0.0000000000E+00,   0.0000000000000000     
    8.1397356643E-01,    0.0000000000E+00,    0.0000000000E+00,    1.3812269061E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.3815232014E-04,    2.4816807491E-02,    1.5085636052E-03,    0.0000000000E+00,    1.3812269061E-07,    0.0000000000E+00,   0.0000000000000000     
    8.1496417408E-01,    0.0000000000E+00,    0.0000000000E+00,    1.3299888035E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.3410152198E-04,    2.4386209176E-02,    1.4697992875E-03,    0.0000000000E+00,    1.3299888035E-07,    0.0000000000E+00,   0.0000000000000000     
    8.1595378652E-01,    0.0000000000E+00,    0.0000000000E+00,    1.2805098686E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.3015921912E-04,    2.3961198248E-02,    1.4318406306E-03,    0.0000000000E+00,    1.2805098686E-07,    0.0000000000E+00,   0.0000000000000000     
    8.1694240475E-01,    0.0000000000E+00,    0.0000000000E+00,    1.2327464741E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.2632318229E-04,    2.3541726688E-02,    1.3946762797E-03,    0.0000000000E+00,    1.2327464741E-07,    0.0000000000E+00,   0.0000000000000000     
    8.1793002976E-01,    0.0000000000E+00,    0.0000000000E+00,    1.1866552364E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.2259119448E-04,    2.3127746704E-02,    1.3582949397E-03,    0.0000000000E+00,    1.1866552364E-07,    0.0000000000E+00,   0.0000000000000000     
    8.1891666256E-01,    0.0000000000E+00,    0.0000000000E+00,    1.1421930144E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.1896105087E-04,    2.2719210736E-02,    1.3226853749E-03,    0.0000000000E+00,    1.1421930144E-07,    0.0000000000E+00,   0.0000000000000000     
    8.1990230415E-01,    0.0000000000E+00,    0.0000000000E+00,    1.0993169087E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.1543055881E-04,    2.2316071451E-02,    1.2878364089E-03,    0.0000000000E+00,    1.0993169087E-07,    0.0000000000E+00,   0.0000000000000000     
    8.2088695551E-01,    0.0000000000E+00,    0.0000000000E+00,    1.0579842605E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.1199753773E-04,    2.1918281743E-02,    1.2537369243E-03,    0.0000000000E+00,    1.0579842605E-07,    0.0000000000E+00,   0.0000000000000000     
    8.2187061765E-01,    0.0000000000E+00,    0.0000000000E+00,    1.0181526506E-07,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.0865981911E-04,    2.1525794733E-02,    1.2203758624E-03,    0.0000000000E+00,    1.0181526506E-07,    0.0000000000E+00,   0.0000000000000000     
    8.2285329155E-01,    0.0000000000E+00,    0.0000000000E+00,    9.7977989848E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.0541524646E-04,    2.1138563767E-02,    1.1877422230E-03,    0.0000000000E+00,    9.7977989848E-08,    0.0000000000E+00,   0.0000000000000000     
    8.2383497822E-01,    0.0000000000E+00,    0.0000000000E+00,    9.4282406146E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.0226167521E-04,    2.0756542416E-02,    1.1558250643E-03,    0.0000000000E+00,    9.4282406146E-08,    0.0000000000E+00,   0.0000000000000000     
    8.2481567864E-01,    0.0000000000E+00,    0.0000000000E+00,    9.0724343342E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    9.9196972728E-05,    2.0379684475E-02,    1.1246135024E-03,    0.0000000000E+00,    9.0724343342E-08,    0.0000000000E+00,   0.0000000000000000     
    8.2579539380E-01,    0.0000000000E+00,    0.0000000000E+00,    8.7299654405E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    9.6219018219E-05,    2.0007943960E-02,    1.0940967113E-03,    0.0000000000E+00,    8.7299654405E-08,    0.0000000000E+00,   0.0000000000000000     
    8.2677412469E-01,    0.0000000000E+00,    0.0000000000E+00,    8.4004215783E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    9.3325702704E-05,    1.9641275112E-02,    1.0642639225E-03,    0.0000000000E+00,    8.4004215783E-08,    0.0000000000E+00,   0.0000000000000000     
    8.2775187231E-01,    0.0000000000E+00,    0.0000000000E+00,    8.0833927305E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    9.0514928963E-05,    1.9279632392E-02,    1.0351044251E-03,    0.0000000000E+00,    8.0833927305E-08,    0.0000000000E+00,   0.0000000000000000     
    8.2872863764E-01,    0.0000000000E+00,    0.0000000000E+00,    7.7784712085E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.7784611490E-05,    1.8922970480E-02,    1.0066075649E-03,    0.0000000000E+00,    7.7784712085E-08,    0.0000000000E+00,   0.0000000000000000     
    8.2970442166E-01,    0.0000000000E+00,    0.0000000000E+00,    7.4852516431E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.5132676442E-05,    1.8571244277E-02,    9.7876274503E-04,    0.0000000000E+00,    7.4852516431E-08,    0.0000000000E+00,   0.0000000000000000     
    8.3067922536E-01,    0.0000000000E+00,    0.0000000000E+00,    7.2033309744E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.2557061596E-05,    1.8224408903E-02,    9.5155942499E-04,    0.0000000000E+00,    7.2033309744E-08,    0.0000000000E+00,   0.0000000000000000     
    8.3165304973E-01,    0.0000000000E+00,    0.0000000000E+00,    6.9323084427E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.0055716298E-05,    1.7882419694E-02,    9.2498712082E-04,    0.0000000000E+00,    6.9323084427E-08,    0.0000000000E+00,   0.0000000000000000     
    8.3262589576E-01,    0.0000000000E+00,    0.0000000000E+00,    6.6717855787E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.7626601415E-05,    1.7545232205E-02,    8.9903540477E-04,    0.0000000000E+00,    6.6717855787E-08,    0.0000000000E+00,   0.0000000000000000     
    8.3359776441E-01,    0.0000000000E+00,    0.0000000000E+00,    6.4213661945E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.5267689291E-05,    1.7212802206E-02,    8.7369390506E-04,    0.0000000000E+00,    6.4213661945E-08,    0.0000000000E+00,   0.0000000000000000     
    8.3456865669E-01,    0.0000000000E+00,    0.0000000000E+00,    6.1806563739E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.2976963699E-05,    1.6885085681E-02,    8.4895230568E-04,    0.0000000000E+00,    6.1806563739E-08,    0.0000000000E+00,   0.0000000000000000     
    8.3553857355E-01,    0.0000000000E+00,    0.0000000000E+00,    5.9492644630E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.0752419792E-05,    1.6562038831E-02,    8.2480034613E-04,    0.0000000000E+00,    5.9492644630E-08,    0.0000000000E+00,   0.0000000000000000     
    8.3650751600E-01,    0.0000000000E+00,    0.0000000000E+00,    5.7173036779E-08,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.8554287041E-05,    1.6243690692E-02,    8.0121806743E-04,    0.0000000000E+00,    5.7173036779E-08,    0.0000000000E+00,   0.0000000000000000     
